,Label,cg27260772,cg18502142,cg21039708,cg22399133,cg00907288,cg10903903,cg22620090,cg22797031,cg08364561,cg17774559,cg18121066,cg10512745,cg02772121,cg18698788,cg22674699,cg04209913,cg04741094,cg01221209,cg21472506,cg17510385
TCGA.34.5234.01,Primary Tumor,0.373170543785472,0.478756319927931,0.528609514340346,0.34454611714481,0.503302261681783,0.391483946197574,0.462465607556868,0.450860916351096,0.34472466581505,0.616077904096204,0.366873631631831,0.256989156049433,0.536107148002066,0.446804301677538,0.692931319889653,0.269773365910785,0.475649670786792,0.839828664216611,0.205432559401729,0.786708925599329
TCGA.34.5236.01,Primary Tumor,0.591673576783664,0.683480999413043,0.546580895949868,0.569947537553615,0.431648482545033,0.460055881863033,0.486707827479267,0.66237841745423,0.469039616065722,0.625018422256617,0.280183250743351,0.542626399534513,0.439292096175068,0.42112965916303,0.625434342554216,0.270844942926156,0.232602523593573,0.456520040552736,0.436298569580875,0.389834462065312
TCGA.34.5239.01,Primary Tumor,0.745280110659215,0.835107300518908,0.774846920919557,0.71050225107973,0.797025756876249,0.752230427030338,0.836606814189058,0.855192492167272,0.780970984363612,0.789159294889339,0.0913059672518304,0.66561948984427,0.193659855918716,0.63224302870296,0.682383449629563,0.769880264116834,0.328695262327786,0.255880135020565,0.620574983870943,0.250307536456945
TCGA.34.5240.01,Primary Tumor,0.848310669695651,0.925321733196489,0.867391722434948,0.893409456092397,0.892587163958062,0.771053162550785,0.901303616895538,0.886434736331749,0.799273127028225,0.854837024311081,0.0388700179563896,0.779522347103872,0.215185104471834,0.825130993784716,0.0669746194029566,0.879253961365833,0.0812706728549822,0.222590326106538,0.755172418052423,0.183141552231328
TCGA.34.5241.01,Primary Tumor,0.598201660885339,0.703743953710478,0.708874164783397,0.490696955872506,0.650732552799278,0.603651083198704,0.641546619431278,0.546104775866834,0.478795728948644,0.718426513904782,0.287217077458185,0.406202174544468,0.46979814202067,0.559201310054714,0.700115222274036,0.608024383085365,0.367931179422905,0.436154213804585,0.436600348511493,0.412303096263177
TCGA.34.5927.01,Primary Tumor,0.89229572818761,0.947714317000403,0.103520425809652,0.855157871147092,0.110349139925623,0.941379323786995,0.949454972934261,0.60950715679449,0.915867251446693,0.882578367437772,0.0777884352106154,0.80118144950971,0.109822874162812,0.851011423910163,0.822174997195549,0.412273303996084,0.149383824914154,0.254912613259431,0.852526054219752,0.194248342436674
TCGA.34.5928.01,Primary Tumor,0.781303628245047,0.868480800859888,0.602684286803069,0.656332636678406,0.656358207422749,0.827212912034671,0.803279532821867,0.833096776334417,0.576287626886075,0.759912936631366,0.110641608235154,0.526083650599084,0.319688877696418,0.598952811060977,0.645821947542686,0.776596793188079,0.326058099169552,0.310976973021384,0.66564274363299,0.196488837423738
TCGA.34.5929.11,Solid Tissue Normal,0.0577019592093238,0.207682518185887,0.0727171275541314,0.0565514111596699,0.0612572388958274,0.0660222777889668,0.187331038096522,0.125934205538835,0.0597202868293974,0.112014776794558,0.823898675009416,0.0308152395582623,0.921474736432596,0.0439278473166651,0.0761970905116122,0.0726820159402889,0.915774318918582,0.959679645388901,0.0315435515395798,0.944226888762983
TCGA.34.5929.01,Primary Tumor,0.187650686505495,0.915468322521918,0.742661479212497,0.885594255730027,0.857139264511695,0.513629332004217,0.938495576675777,0.89646176520489,0.774178420362319,0.866426316297236,0.042911302952659,0.790208743623422,0.168285583842144,0.819242590447349,0.767419247921519,0.854369648798136,0.148322061281254,0.199520223375704,0.796880953492199,0.143607136624667
TCGA.34.7107.01,Primary Tumor,0.890143296606336,0.887604834067237,0.876795929353594,0.91829724083696,0.893477294012571,0.832187997967798,0.954892384249432,0.900050167002983,0.848481518420503,0.78236983113432,0.0441234506214962,0.70418189847824,0.099706652905052,0.701417735955382,0.625008825869331,0.852275085903436,0.0852169388778513,0.216603804283894,0.765216217706123,0.14236713007524
TCGA.34.8454.01,Primary Tumor,0.725321125177028,0.845034221502306,0.701494390369162,0.626197842745229,0.642620368112955,0.410464301927061,0.218886524012786,0.590880782275882,0.48837492651012,0.651472859292132,0.100846781228379,0.680895709286397,0.281524134960626,0.260974690942102,0.616324860498611,0.651640708378846,0.344008338363494,0.524602176677106,0.585918739663995,0.390786102138836
TCGA.34.8455.01,Primary Tumor,0.81690412968906,0.781653500822151,0.812638099611228,0.721159909534266,0.831497988750005,0.268953251720098,0.901209856684523,0.867183122462875,0.753826139410294,0.743067958671685,0.049731293820763,0.586087637222604,0.139535110740087,0.708855318930269,0.725492663167156,0.868271416800484,0.179015490972599,0.399392459594252,0.638759266290377,0.121431258592799
TCGA.34.8456.01,Primary Tumor,0.886961656895208,0.939523449115504,0.912875681569566,0.887278434554854,0.904135733987349,0.940148889117235,0.958370528687583,0.92206557789165,0.893940390096388,0.812942435914406,0.0267266662105611,0.718077574861592,0.127694989308182,0.788709179188998,0.755023124345836,0.919968265115585,0.157516903867349,0.0863266318452253,0.831398037421334,0.0842231613153791
TCGA.34.A5IX.01,Primary Tumor,0.673038425569107,0.820400861774446,0.723480584136467,0.77708676713399,0.762673753987488,0.75750706123581,0.866156844216053,0.725413323057764,0.690052010380028,0.722228343338245,0.146322671460852,0.674961812714382,0.332690911915518,0.635366049431719,0.696996144551993,0.680544828417348,0.480627959099709,0.552303302261153,0.655108144034309,0.444077730325911
TCGA.37.5819.01,Primary Tumor,0.916579459267923,0.925780397996631,0.03188493049856,0.39068732808401,0.114392159385859,0.90855295589471,0.958645678463668,0.127680176859871,0.0394335072471165,0.407758936120767,0.886446099712274,0.0320486756772165,0.0811654565440683,0.0230045832022421,0.0572106056834981,0.0327450636172811,0.709889981456131,0.129856454427868,0.744303743230847,0.967407246749303
TCGA.37.A5EL.01,Primary Tumor,0.977152429357613,0.961146601478895,0.968310132514992,0.948939132926444,0.960953759786118,0.960906651126514,0.964045544431033,0.969423904051491,0.941356863934622,0.904923641028901,0.0314708438766235,0.837073089001069,0.0828409587405993,0.844176157447404,0.816414337749243,0.961779005904314,0.0654620007816793,0.0892318996536182,0.920296284352732,0.334860006682562
TCGA.37.A5EM.01,Primary Tumor,0.834024722873893,0.859389280303295,0.837197017752644,0.844848282851839,0.852630138533645,0.781448294732037,0.858632587102304,0.908537407214919,0.808474101019788,0.817284065056431,0.0768430670159664,0.781072632552569,0.205046312005139,0.737748331445418,0.76052406127839,0.860245141073959,0.0866544873154321,0.428344943465881,0.681160267830263,0.346277081894787
TCGA.37.A5EN.01,Primary Tumor,0.921427587373464,0.924417316474846,0.854175853620155,0.915016711304563,0.845326053849755,0.85990395128559,0.695411184526804,0.897324344808183,0.848889361196851,0.825014411461476,0.0494794554750694,0.724035085174137,0.189939337262879,0.776660039483321,0.768525739450955,0.729220751476864,0.224321295026505,0.365162857084605,0.859252429180516,0.365142227417092
TCGA.39.5011.11,Solid Tissue Normal,0.0491321516627366,0.164066945549257,0.0376351439858129,0.0436750241000951,0.0749235950758949,0.0521379091609792,0.119103042972435,0.109783757906307,0.0482573403498134,0.0841456048239076,0.9006881990229,0.0169272614483704,0.945339345038821,0.0224445035696934,0.025312020849622,0.102694253896769,0.858376470847483,0.975387716898705,0.0220100376483924,0.971026089314933
TCGA.39.5011.01,Primary Tumor,0.550980495797469,0.869497654996634,0.673558322111086,0.454062239262476,0.679205408111408,0.528103857915466,0.753180779144787,0.444226463772234,0.692625567718092,0.759730121840503,0.912633670861103,0.603120467963122,0.407152483636213,0.0232850481555129,0.694408807262829,0.532354337326492,0.726613699782216,0.843544947099683,0.447441443350657,0.974342393792967
TCGA.39.5016.11,Solid Tissue Normal,0.06071630582007,0.0949781670605728,0.058135865138503,0.0359114148143891,0.105365918934251,0.052732684664225,0.149009981568644,0.129372844175697,0.0451774077380121,0.0532862570470888,0.872722642626366,0.0183706124036518,0.895944153814352,0.0258818274056235,0.0187205632093505,0.0608253346298169,0.908406825750858,0.971159245996617,0.0266329432734343,0.946330007793182
TCGA.39.5016.01,Primary Tumor,0.786263225083751,0.953437910881368,0.825723861156998,0.874444052108351,0.891254847582455,0.741841172059599,0.830477587978422,0.855072477974281,0.793467310096418,0.859793165475831,0.0515452370711221,0.713587651682441,0.102557515676172,0.630601001553671,0.798722804343681,0.734584375424974,0.197862713795361,0.314654790888749,0.664120520533476,0.236022678594742
TCGA.39.5019.11,Solid Tissue Normal,0.064795524248529,0.173693059551035,0.142150369720433,0.0347054087827118,0.0940186309294285,0.0666654215395586,0.139821916295203,0.0850285372645494,0.0660968052564695,0.076722869200467,0.789878973442098,0.0268296277298879,0.863766079116079,0.035766385294385,0.0206121085699299,0.0965375900617181,0.830601491772256,0.95730074496276,0.0312260617000549,0.897748785569555
TCGA.39.5019.01,Primary Tumor,0.685260783301921,0.817879768391578,0.730713026257656,0.619801952089246,0.689899580843586,0.77358004442031,0.817544868739606,0.660042862721532,0.604184056619904,0.712707298579288,0.12487864767135,0.57135054822769,0.376493104745144,0.577513229551409,0.636781917510963,0.634279845388082,0.240543852717844,0.460127666789285,0.621473994784416,0.307556737815977
TCGA.39.5021.11,Solid Tissue Normal,0.0491652741060509,0.0817568885836933,0.0399185740082886,0.0611165076464282,0.0680372761090734,0.0472988244572574,0.0686962891084266,0.152254667295007,0.045096667180845,0.0770427050884652,0.685234383474304,0.0291143478674315,0.934896476431467,0.040482499399777,0.0213937128180187,0.0731884352970939,0.896406578349922,0.950850984944626,0.0354336911891128,0.947040942449307
TCGA.39.5021.01,Primary Tumor,0.748658497828788,0.735622078140555,0.661375832363044,0.716521260389755,0.738340134156732,0.445641116925933,0.715917398241906,0.630650603759499,0.64708807546483,0.79578777414237,0.312726291356564,0.682346396877232,0.274913030349165,0.537473875835838,0.195516484599295,0.113887370623045,0.203727927331724,0.489071606184364,0.432593512337689,0.431147650425631
TCGA.39.5022.01,Primary Tumor,0.66308163776684,0.645754879262061,0.710081941351629,0.485529430970997,0.553832449052653,0.541124502272214,0.675471469158057,0.667456972232237,0.498396768080456,0.698815824559307,0.256371471936072,0.46511400657312,0.206255470071728,0.400789318405625,0.6118366094681,0.57652096823018,0.58023495817409,0.550930094692716,0.285109857256461,0.436410896543661
TCGA.39.5024.01,Primary Tumor,0.576982591759597,0.581783445432302,0.639625503211679,0.572988920164949,0.53666254368991,0.463212194313175,0.745585170861704,0.62098152410824,0.539281788252369,0.747376162867323,0.274003250834897,0.538077934701244,0.355267528937369,0.508169072603261,0.644669958907677,0.830844243244192,0.323661849514564,0.430407739004101,0.466123544636324,0.27203803420205
TCGA.39.5027.01,Primary Tumor,0.734055911101626,0.870472152787804,0.868009865219363,0.815211010099512,0.782793123427476,0.489944025981738,0.177841096587896,0.810188551113837,0.857162797945722,0.733818145313296,0.0630706036431074,0.6747001350028,0.160915946251139,0.751423362212555,0.371140946829991,0.796997510992604,0.118520742461,0.41469345351738,0.760075232229614,0.147813718181697
TCGA.39.5028.11,Solid Tissue Normal,0.127797620360893,0.205739797357306,0.130473401089319,0.0567059979117236,0.148953037229512,0.0571090929983094,0.247304078142371,0.377596158914657,0.11873622054861,0.136143413857883,0.218660065797866,0.0415344950537089,0.847511700107894,0.0363872785407718,0.220524587559103,0.10175752027099,0.803712901019923,0.962243069387616,0.219392859514741,0.655637070097827
TCGA.39.5028.01,Primary Tumor,0.552874786289729,0.745907048319643,0.629172617158425,0.347727981266782,0.577956063907064,0.530992585991667,0.786405700393574,0.613910058020435,0.635642756047925,0.674544029257033,0.230231190362247,0.266100793577794,0.441010064673199,0.434135257190752,0.690177779296606,0.35015100114859,0.339059621885389,0.665512139989668,0.373787451866131,0.516849827975424
TCGA.39.5029.11,Solid Tissue Normal,0.043645268925552,0.0938814210807614,0.0468113130557371,0.0429789950878026,0.0634319135964722,0.0522815969241732,0.137051898894762,0.117834570634806,0.0457579887178696,0.0435486437999973,0.891250613615214,0.0180566206926435,0.91250832440073,0.0289652102303189,0.0214195650693876,0.0956087808446372,0.91391188231643,0.974932272097886,0.0214930392093995,0.965287950319751
TCGA.39.5029.01,Primary Tumor,0.359370950106801,0.755792752567244,0.844594283317209,0.785319040015344,0.87020929205789,0.747837521594399,0.769379847897526,0.819030572528613,0.664888577823426,0.798266898071066,0.147423890089474,0.745188694934327,0.351415350218994,0.575002004866927,0.746233987713201,0.522542064031469,0.270263753004227,0.315676790762093,0.539486005802317,0.281680108848054
TCGA.39.5030.11,Solid Tissue Normal,0.0688272427682618,0.106424241153023,0.075792653777535,0.0652829832205733,0.137983968671393,0.0551571692834379,0.174851212308417,0.249808782868754,0.0947042172720525,0.172878727262668,0.632977120797015,0.0433477811817807,0.804052083990412,0.0310363514347142,0.0727373791177241,0.129722889022391,0.834129482920957,0.969566650207076,0.0440290718655264,0.952599050850429
TCGA.39.5030.01,Primary Tumor,0.65288471224633,0.582594541690399,0.59286048735528,0.515658938094199,0.556274617596747,0.480411140081566,0.601123968615616,0.659639996602129,0.638227150111161,0.710515389984331,0.30417445561517,0.597531541143949,0.32564585067829,0.389218987666597,0.689075563199605,0.624421253989628,0.331798281404216,0.550063221971209,0.395338914164639,0.471953478074474
TCGA.39.5031.11,Solid Tissue Normal,0.0664116112793179,0.0712196191990631,0.101636507612181,0.0640958276351917,0.0989589548160708,0.0594974481795131,0.125439844958341,0.252022997091021,0.0807234968377462,0.129754069493644,0.861124337093681,0.0222202552287832,0.831759873459127,0.0359605337614791,0.0415980752914841,0.120115535109967,0.916202392096561,0.966666525409489,0.0585561300134815,0.954004381194132
TCGA.39.5031.01,Primary Tumor,0.749381992563917,0.775096342166053,0.841429319987832,0.711983798847088,0.706628238780648,0.637989124437613,0.859732172290186,0.714022312870116,0.658366322529638,0.800798389244701,0.142406295166322,0.688025090983508,0.308469007535291,0.646023687516011,0.740039080277113,0.815989946699438,0.190448542444741,0.273126607251728,0.799457176093902,0.257611692697106
TCGA.39.5034.11,Solid Tissue Normal,0.0617993531708635,0.0917682080606388,0.100422983973209,0.0582295444556701,0.143029236762362,0.0555742636177904,0.13917399473261,0.190407848564674,0.0915996476681276,0.262772298216263,0.898744749723094,0.0204692261740347,0.860809219453244,0.0344819145632944,0.0602208058607278,0.0892330236906582,0.892697099373945,0.961024558687506,0.0361339067978063,0.970861581324345
TCGA.39.5034.01,Primary Tumor,0.871142119796694,0.815502559213861,0.842781679283339,0.804182303505166,0.101641154996178,0.191161324440854,0.858810728008408,0.855416272815508,0.0985735144642813,0.498972822410684,0.61216709716826,0.220224324177274,0.211423473226101,0.272923032645537,0.241665588318348,0.428693831875202,0.387985959352449,0.23186913971011,0.659394451198296,0.24420506124975
TCGA.39.5035.11,Solid Tissue Normal,0.0752924926910974,0.145838050082317,0.13905062176218,0.0568410528481339,0.106619344834965,0.0678036169501769,0.224764989050276,0.247044472504177,0.142846918086589,0.199460104880958,0.702031108817086,0.0228172356723842,0.818835854545036,0.0369350401709905,0.122446996292265,0.0852954041121415,0.845062912850459,0.964487118823798,0.0458063863195873,0.962030951876351
TCGA.39.5035.01,Primary Tumor,0.842306323480502,0.827949985326742,0.791807054783237,0.812302243923101,0.490720545740683,0.551833150911973,0.886839241194917,0.823127558969928,0.780275325485516,0.883260165183504,0.0515182335142236,0.0491865019952146,0.244072395382297,0.449446929172967,0.790938362781816,0.708017498202261,0.248781653545914,0.28605343181494,0.605922906983498,0.22998477762507
TCGA.39.5036.11,Solid Tissue Normal,0.0546282513052293,0.083117686583351,0.0970895568960988,0.042125938238378,0.122264773164243,0.0521001729440618,0.173315562933654,0.0988293921006275,0.069007728035412,0.108165503612865,0.905460513084198,0.0223504133346386,0.888194486828516,0.0241643989560016,0.0408948220215479,0.0996223321403585,0.901334069179136,0.9746929778465,0.0245313053873039,0.966291929678131
TCGA.39.5036.01,Primary Tumor,0.780159335903873,0.916714403682138,0.878704139462916,0.709837777640712,0.828625028918215,0.815419305188432,0.880187115244115,0.815883175001414,0.842943666655435,0.798808800490408,0.123366096146095,0.751112824635655,0.256041737566216,0.72074721545025,0.805655817462806,0.605597448964382,0.268776150245302,0.266945331643503,0.712329320832946,0.304724814264452
TCGA.39.5037.11,Solid Tissue Normal,0.0508748099042094,0.125105459733127,0.0832920170294171,0.0402926899240368,0.0780003471146968,0.122949794378762,0.156910708417959,0.11222347242848,0.0571368624938729,0.132147369975314,0.886666207612513,0.0332475323736005,0.889315596875419,0.0500223399157501,0.182073721526838,0.0794605535863576,0.802609983683786,0.961464857621063,0.0308508733205459,0.96652344021935
TCGA.39.5037.01,Primary Tumor,0.930578912568796,0.875059696323262,0.898691598265124,0.813391182648203,0.817044371821396,0.815406638533862,0.83633063504466,0.887057144191452,0.857380754945811,0.798410322482413,0.0288131747056822,0.749590721948684,0.273554597204398,0.821563578235368,0.659891216209355,0.794900754626015,0.10733080421372,0.408588536282204,0.80705591624421,0.344005853229837
TCGA.39.5039.11,Solid Tissue Normal,0.0632691574514389,0.112591702553015,0.0773223186146198,0.0485227358866599,0.0818328524749646,0.0583853790171794,0.217539809087422,0.222517530603382,0.0771578502435842,0.129946812332226,0.750550944047553,0.0237222996424812,0.853620263062973,0.0412490056432321,0.0935812151252202,0.137975995689491,0.864612905231096,0.966601219718633,0.033777582887118,0.959085219845858
TCGA.39.5039.01,Primary Tumor,0.352988480095229,0.525026123076797,0.4504943279719,0.549078520412349,0.505609818327276,0.146679621333012,0.652214306645699,0.537814758494829,0.332005859363419,0.528498024313364,0.312896112119246,0.594631558831846,0.491854190186404,0.428287823102406,0.675774429110712,0.516213689045634,0.425562766121902,0.511411562608313,0.383008208361678,0.442398726343721
TCGA.39.5040.01,Primary Tumor,0.828843622197033,0.88323734253717,0.85465756008058,0.808984308994838,0.771363694971784,0.865568018974035,0.897946978111367,0.834935147697004,0.823581676188046,0.789376743743438,0.901084635335498,0.558300129845804,0.661702390550641,0.677804296988454,0.40275236653025,0.693437771190364,0.898238094024723,0.381252343653306,0.761638417240449,0.958867265053251
TCGA.43.3394.11,Solid Tissue Normal,0.0642958465990516,0.0766425933893937,0.055020798127696,0.0786513627501283,0.0957568716419301,0.090830490458095,0.134317241171343,0.0600280196660451,0.0794527074848052,0.044464904778394,0.831690930497432,0.0796043436184935,0.91521133184186,0.032474843785252,0.0164401379062071,0.057051381326986,0.921890900559474,0.972249993947113,0.118955054945008,0.962115839694886
TCGA.43.3920.11,Solid Tissue Normal,0.0943120924112869,0.129910905110236,0.080278164129267,0.0481269125882691,0.159856662649249,0.0923354790675093,0.209100363209987,0.167061140881758,0.0909939975029853,0.237135115689209,0.838932879329448,0.0536893246467986,0.734784882634546,0.0667083409480034,0.059249325165334,0.0991853075379508,0.904352968190297,0.968896818644412,0.0482420078722744,0.956022442905411
TCGA.43.5668.11,Solid Tissue Normal,0.0589955183441505,0.177512950724483,0.0776379721356478,0.0505392591479729,0.0831844455022908,0.0630252032004791,0.208923065122479,0.118634916879974,0.0564324593442685,0.111333636700094,0.882846763655893,0.0300130731578185,0.93271779826779,0.02954744851021,0.0315860193098222,0.0702917053828428,0.853644820479844,0.973541569364248,0.0297891404725833,0.961576990720459
TCGA.43.5668.01,Primary Tumor,0.607392172978542,0.702994205842026,0.640782607083331,0.681355124024592,0.211873604850521,0.568834257677456,0.787571866119219,0.619281023374015,0.521975922323403,0.444254517107446,0.933927992450704,0.626338771180646,0.234275431959745,0.470396282441345,0.647993371766355,0.554282354995994,0.782768975799528,0.43079999335738,0.5154390528752,0.952509532324929
TCGA.43.5670.01,Primary Tumor,0.85228421051525,0.878145006368224,0.817314015662503,0.672345802228574,0.825311356328855,0.842046074319759,0.811897998759827,0.754847607587875,0.723406400903326,0.81806802177672,0.096045790338331,0.74835805739842,0.146933152615272,0.737877126724098,0.748075542131027,0.818756557546968,0.484401330880117,0.235649307837945,0.710872464820892,0.702761436923329
TCGA.43.6143.01,Primary Tumor,0.954019177234397,0.950053870540294,0.593480874077294,0.962776162017875,0.938912971404084,0.971370685628229,0.951756144549693,0.975597791954694,0.701551185247434,0.950407186663464,0.037017683958387,0.548540277415299,0.0558496716051044,0.863367958969533,0.0276893296658394,0.906294504631397,0.0536775724738727,0.0696687025933941,0.951975854472152,0.0870717355159362
TCGA.43.6647.01,Primary Tumor,0.659141573866235,0.607471534161355,0.505759835545855,0.420610475778391,0.181260329576433,0.525685265797387,0.72710970092216,0.597560351407897,0.482838469907773,0.666547045084618,0.394120819956675,0.236386408318268,0.49585064790097,0.399324109384855,0.585865165982314,0.523897582558697,0.368556607252458,0.54422876397895,0.366099648409942,0.378509040377488
TCGA.43.6770.01,Primary Tumor,0.844817000608318,0.838910136761407,0.803995265319863,0.727912026925018,0.755452315481682,0.755902132258911,0.473718552839082,0.791802355416294,0.79757373170349,0.739279993212002,0.072169996936424,0.706273360473852,0.179859386570685,0.732934240520104,0.615209897636509,0.780362754184405,0.221147698431703,0.289733951690572,0.711365515882598,0.163354866402529
TCGA.43.6771.11,Solid Tissue Normal,0.0729420315793198,0.0981058266916636,0.0928314784284349,0.0396065376252156,0.116271085939128,0.0505328921012613,0.21426923074188,0.065548151342882,0.0742877418572398,0.0518357552719804,0.848145347563608,0.0221497338854465,0.810715615327979,0.0305297126289577,0.0329148765981607,0.0808604364448572,0.89856660560414,0.970164822061911,0.0303017414427209,0.93032886332288
TCGA.43.6771.01,Primary Tumor,0.685371560606591,0.527105642125496,0.748336736078691,0.622803861692833,0.771043369346418,0.587932085197837,0.775098258334155,0.691069660653354,0.833083768592265,0.54764970213362,0.221325680580601,0.524229449652794,0.256976304201171,0.52034050313684,0.659557118494705,0.626542607392114,0.427149562131055,0.766405217153989,0.449499045120154,0.289749496302185
TCGA.43.6773.01,Primary Tumor,0.657322283945846,0.730888321756797,0.459593575664674,0.339588653231096,0.388151301393433,0.479884661046118,0.701036303238857,0.538122022574508,0.529362611239471,0.611599790538132,0.530111947465823,0.515387286637267,0.414886220767287,0.365736657743615,0.655299321279766,0.364693911630807,0.372872063617307,0.799192598117386,0.343646827170303,0.930633786274436
TCGA.43.7656.01,Primary Tumor,0.700247652663149,0.895899594742639,0.110358139255437,0.722089953429763,0.792792081759434,0.698601123823432,0.492028828256061,0.829122551157751,0.782086047158113,0.840938808059435,0.0718577029393078,0.734428765243839,0.185633171863947,0.680601549436651,0.669184046371173,0.681968742115835,0.140396834116893,0.266834316545553,0.603876519344891,0.224111586950744
TCGA.43.7657.01,Primary Tumor,0.780011269780631,0.856430241382903,0.697660947142971,0.674057322719967,0.498104502503256,0.499027054172465,0.844767391463629,0.846921290319338,0.684381275925702,0.773642831586618,0.0820602153619321,0.660310555030138,0.279437557172214,0.61665936040744,0.666272387291018,0.863982440139111,0.191569438799107,0.261690377359064,0.592921742721736,0.208305691207439
TCGA.43.7658.01,Primary Tumor,0.147417603136254,0.890064697830854,0.884280927352309,0.91046916164766,0.804450596291938,0.926978462263785,0.953161945323231,0.9326625682231,0.915691951838488,0.895788093853802,0.0269977726878261,0.641961521261476,0.367899875034645,0.791831074448164,0.0250916617371711,0.938654216611269,0.10259169467097,0.141884938991766,0.865789282226578,0.900068733193048
TCGA.43.8115.01,Primary Tumor,0.13473455763625,0.727943366406025,0.693073754824987,0.698530711915607,0.70599743399623,0.780754699448775,0.770049013273294,0.779506366296516,0.643676281552931,0.685808108134613,0.14865946511087,0.703807594709572,0.191467977173299,0.628201685883241,0.656560924207059,0.557577375906552,0.139862417289062,0.499052803011289,0.648484878383504,0.376223739028328
TCGA.43.8116.01,Primary Tumor,0.838493302544117,0.817455992200729,0.765384392103023,0.785224871176071,0.361876901325035,0.778379720346063,0.879580580697873,0.802472048082485,0.82351794871538,0.752980631202951,0.0868191082836643,0.621120154741106,0.216037436710924,0.681484709588449,0.649394435820879,0.72597696331549,0.207150482342021,0.294104355117761,0.609748216814989,0.24780521390592
TCGA.43.8118.01,Primary Tumor,0.703780126722327,0.755643498665782,0.819251017600349,0.698284201583867,0.753500052335181,0.628109688222244,0.851716277315222,0.69758797574115,0.650746903893574,0.692705068532916,0.20448156675462,0.601354528556175,0.503279820788453,0.677539923558445,0.703054834253071,0.662858964215985,0.317857418025419,0.519981107833423,0.648664073791282,0.425048598387844
TCGA.43.A474.01,Primary Tumor,0.816523569563118,0.877978656564395,0.852043515318128,0.63603473565752,0.90964608632502,0.679654360641521,0.92744839207624,0.913974774293795,0.83575161113912,0.793469129374034,0.0440787142231587,0.739813666597552,0.240046989243648,0.759680504446275,0.743077480965967,0.939999475155324,0.108605119744509,0.163803593855044,0.794295737016435,0.110029879235243
TCGA.43.A475.01,Primary Tumor,0.629628803574709,0.720133950944437,0.661228194469115,0.538062638584818,0.831009214355476,0.667008325318011,0.840764937913891,0.672597234195085,0.591506204031135,0.664148758982818,0.134138025936214,0.579215670746273,0.185728737555168,0.595364423008101,0.667574618362275,0.520884452472891,0.314494730785285,0.470738065709557,0.370203058449282,0.397042310508168
TCGA.43.A56U.01,Primary Tumor,0.602468791112842,0.591216678993692,0.466793679754508,0.422458803095517,0.683001746107539,0.443243430639712,0.558295097007922,0.555829122437005,0.590068626243453,0.680614045295078,0.414157839309952,0.580709699366207,0.495859787273102,0.486648236205228,0.684570225938318,0.324324115630967,0.288281945731322,0.732401067260287,0.397089002643453,0.652798271419412
TCGA.43.A56V.01,Primary Tumor,0.73075376819835,0.831807716701273,0.878871216422368,0.792287697845436,0.768182035210274,0.600749401065002,0.799785818141286,0.793010823982247,0.46073770352824,0.789258825524882,0.117220266139131,0.689047313305581,0.37170804085219,0.604645255288571,0.715331361060137,0.828228166377506,0.181309151013024,0.361724017794611,0.62659614718778,0.284494568619766
TCGA.46.6025.01,Primary Tumor,0.899524558084952,0.878875660832954,0.878496337251854,0.790771634507844,0.881034735291299,0.480988453374599,0.874521126708834,0.876619600734454,0.692709414774771,0.70016016534793,0.0393587524170805,0.621347868228744,0.246313472288298,0.715329926085903,0.707289128967915,0.80074889534442,0.136142787599155,0.254508738088693,0.73986574377302,0.269365792210942
TCGA.46.6026.01,Primary Tumor,0.967819265184385,0.93760993351263,0.965721301066265,0.717621122767961,0.0392074016688136,0.973872271085826,0.988382236794081,0.960115722549066,0.964185389505891,0.967898778510119,0.0213104628380872,0.933299990628618,0.030294918505643,0.642932543676781,0.909210664507675,0.757932099879303,0.0566463824390011,0.0740497601664718,0.965011292342988,0.0621405861467062
TCGA.51.6867.01,Primary Tumor,0.918986031972419,0.925331520416818,0.901435420951755,0.862304986379478,0.893161988304265,0.929354137922186,0.942445061212768,0.916459107969881,0.885936016820576,0.840008428829113,0.0478751035359304,0.808409444490056,0.0686744521076168,0.778743274486716,0.769660451936302,0.882043727763509,0.138428484948764,0.19490752430788,0.791016748774753,0.39598071215092
TCGA.52.7622.01,Primary Tumor,0.614671231479391,0.706177650518869,0.734671450445269,0.674607910219907,0.6010654373262,0.379440595971511,0.695764637689098,0.602419865593723,0.616659626801274,0.674162575382978,0.224191729208955,0.522546390877392,0.438217344441904,0.527677014034597,0.40349010811802,0.596627748130041,0.35526384273461,0.529077550291322,0.509972246503733,0.332513524297393
TCGA.52.7809.01,Primary Tumor,0.757857446799374,0.900759205531439,0.799527862627825,0.788742130568691,0.86299378321751,0.808480611451982,0.877577883052003,0.775198592040055,0.799482575076612,0.790828696394775,0.0944620855694916,0.720589533446604,0.166209133588561,0.692954308762174,0.708418360830021,0.728164933042147,0.287294588460824,0.310885420497361,0.748018306481945,0.279125951757611
TCGA.52.7810.01,Primary Tumor,0.810465847383383,0.896516628353697,0.823511822136283,0.439613236781681,0.881426743832327,0.773604717282548,0.875562829739335,0.796889759355784,0.758691889387973,0.789682922383054,0.0694592467178397,0.744450120526295,0.221841269041336,0.66471135133491,0.652355524765971,0.752983353423659,0.20474078766852,0.262536218038669,0.71595582996078,0.151519368797147
